prompt_id,left_model,right_model,left_phase,right_phase,left_repetition,right_repetition,left_row_index,right_row_index,pair_type,cosine_similarity
summary_001,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,150,550,cross-model agreement,0.8402681275023531
summary_001,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,150,650,cross-model agreement,0.8567707786754
summary_001,gpt-5.4,gpt-5.4,cold,warm,0,2,150,750,cold-to-warm consistency,0.8842488030547081
summary_001,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,150,850,cross-model agreement,0.8565849345421155
summary_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,250,350,cross-model agreement,0.8429095760858788
summary_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,250,450,cross-model agreement,0.8405967857692465
summary_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,250,550,cold-to-warm consistency,0.8652731930986106
summary_001,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,250,650,cross-model agreement,0.8592404660396068
summary_001,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,250,750,cross-model agreement,0.8565069333606007
summary_001,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,250,850,cold-to-warm consistency,0.882257271129911
summary_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,350,450,cross-model agreement,0.9748531083682187
summary_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,350,550,cross-model agreement,0.9781938306957825
summary_001,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,350,650,within-model repeat,0.8698891213849617
summary_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,350,750,cross-model agreement,0.8448996966707719
summary_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,350,850,cross-model agreement,0.847459450133342
summary_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,450,550,cross-model agreement,0.974653636016776
summary_001,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,450,650,cross-model agreement,0.8453175355750192
summary_001,gpt-5.4,gpt-5.4,warm,warm,1,2,450,750,within-model repeat,0.8720869292412209
summary_001,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,450,850,cross-model agreement,0.8451341757912134
summary_001,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,550,650,cross-model agreement,0.847469871450883
summary_001,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,550,750,cross-model agreement,0.8447268151076099
summary_001,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,550,850,within-model repeat,0.8699437819220601
summary_001,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,650,750,cross-model agreement,0.9733570168731251
summary_001,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,650,850,cross-model agreement,0.9768834665129505
summary_001,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,750,850,cross-model agreement,0.9731458837489814
summary_002,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,51,151,cross-model agreement,0.9790225617241851
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,51,251,cross-model agreement,0.9818677624389952
summary_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,51,351,cold-to-warm consistency,0.8930904263485009
summary_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,51,451,cross-model agreement,0.8732850240403456
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,51,551,cross-model agreement,0.8753911586756158
summary_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,51,651,cold-to-warm consistency,0.906710623901047
summary_002,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,51,751,cross-model agreement,0.8861510461513809
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,51,851,cross-model agreement,0.888516189152868
summary_002,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,151,251,cross-model agreement,0.978855984483147
summary_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,151,351,cross-model agreement,0.8730643784413263
summary_002,gpt-5.4,gpt-5.4,cold,warm,0,1,151,451,cold-to-warm consistency,0.8942632830260898
summary_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,151,551,cross-model agreement,0.8729225012088537
summary_002,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,151,651,cross-model agreement,0.8861937370768853
summary_002,gpt-5.4,gpt-5.4,cold,warm,0,2,151,751,cold-to-warm consistency,0.9077642186565381
summary_002,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,151,851,cross-model agreement,0.8860416629352915
summary_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,251,351,cross-model agreement,0.8753844682112562
summary_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,251,451,cross-model agreement,0.873136437668967
summary_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,251,551,cold-to-warm consistency,0.8931258992194424
summary_002,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,251,651,cross-model agreement,0.8885174841576217
summary_002,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,251,751,cross-model agreement,0.8860002706716505
summary_002,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,251,851,cold-to-warm consistency,0.9067424997327928
summary_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,351,451,cross-model agreement,0.9799591801472325
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,351,551,cross-model agreement,0.9826821796151467
summary_002,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,351,651,within-model repeat,0.8969077466139868
summary_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,351,751,cross-model agreement,0.8767538635223608
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,351,851,cross-model agreement,0.8791248269030126
summary_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,451,551,cross-model agreement,0.9797999319865598
summary_002,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,451,651,cross-model agreement,0.8770176904327562
summary_002,gpt-5.4,gpt-5.4,warm,warm,1,2,451,751,within-model repeat,0.8980423526144427
summary_002,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,451,851,cross-model agreement,0.8768671909348978
summary_002,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,551,651,cross-model agreement,0.8791328272812267
summary_002,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,551,751,cross-model agreement,0.8766113867305139
summary_002,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,551,851,within-model repeat,0.8969420638205856
summary_002,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,651,751,cross-model agreement,0.9788440081033086
summary_002,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,651,851,cross-model agreement,0.9817124533608619
summary_002,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,751,851,cross-model agreement,0.9786760348305819
summary_003,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,52,152,cross-model agreement,0.970506742915282
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,52,252,cross-model agreement,0.9744421698602174
summary_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,52,352,cold-to-warm consistency,0.8485525373833147
summary_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,52,452,cross-model agreement,0.8209163244273977
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,52,552,cross-model agreement,0.8235221552241979
summary_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,52,652,cold-to-warm consistency,0.8682710984373864
summary_003,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,52,752,cross-model agreement,0.8396108348526019
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,52,852,cross-model agreement,0.8425894641137441
summary_003,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,152,252,cross-model agreement,0.9702739985855775
summary_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,152,352,cross-model agreement,0.8206711603198612
summary_003,gpt-5.4,gpt-5.4,cold,warm,0,1,152,452,cold-to-warm consistency,0.850895276004026
summary_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,152,552,cross-model agreement,0.8204817942126215
summary_003,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,152,652,cross-model agreement,0.8396911193970186
summary_003,gpt-5.4,gpt-5.4,cold,warm,0,2,152,752,cold-to-warm consistency,0.8703621214345103
summary_003,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,152,852,cross-model agreement,0.8394873074697468
summary_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,252,352,cross-model agreement,0.8235146825818999
summary_003,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,252,452,cross-model agreement,0.8207194544715034
summary_003,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,252,552,cold-to-warm consistency,0.8486237070690331
summary_003,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,252,652,cross-model agreement,0.8425919125785382
summary_003,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,252,752,cross-model agreement,0.8394094816292499
summary_003,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,252,852,cold-to-warm consistency,0.8683346464638592
summary_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,352,452,cross-model agreement,0.9716131917693127
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,352,552,cross-model agreement,0.9754090925709786
summary_003,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,352,652,within-model repeat,0.853678659224147
summary_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,352,752,cross-model agreement,0.8255499102145777
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,352,852,cross-model agreement,0.8284871427857535
summary_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,452,552,cross-model agreement,0.9713889964804266
summary_003,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,452,652,cross-model agreement,0.8258754953858864
summary_003,gpt-5.4,gpt-5.4,warm,warm,1,2,452,752,within-model repeat,0.8559537031048413
summary_003,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,452,852,cross-model agreement,0.8256750368214058
summary_003,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,552,652,cross-model agreement,0.8284970680555492
summary_003,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,552,752,cross-model agreement,0.8253594183581703
summary_003,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,552,852,within-model repeat,0.8537477779577485
summary_003,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,652,752,cross-model agreement,0.9701525668582428
summary_003,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,652,852,cross-model agreement,0.9741325220103201
summary_003,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,752,852,cross-model agreement,0.9699170890023603
summary_004,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,53,153,cross-model agreement,0.9778835268396612
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,53,253,cross-model agreement,0.9807722182543303
summary_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,53,353,cold-to-warm consistency,0.8856885003755961
summary_004,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,53,453,cross-model agreement,0.8651703968116922
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,53,553,cross-model agreement,0.8667896169795571
summary_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,53,653,cold-to-warm consistency,0.9010480553499537
summary_004,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,53,753,cross-model agreement,0.8797791769418223
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,53,853,cross-model agreement,0.8817503140366015
summary_004,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,153,253,cross-model agreement,0.9777070914640678
summary_004,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,153,353,cross-model agreement,0.8649004578137107
summary_004,gpt-5.4,gpt-5.4,cold,warm,0,1,153,453,cold-to-warm consistency,0.887908290878369
summary_004,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,153,553,cross-model agreement,0.864749336884676
summary_004,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,153,653,cross-model agreement,0.8798581239137906
summary_004,gpt-5.4,gpt-5.4,cold,warm,0,2,153,753,cold-to-warm consistency,0.9030104858333944
summary_004,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,153,853,cross-model agreement,0.8796979323316825
summary_004,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,253,353,cross-model agreement,0.8667846759584058
summary_004,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,253,453,cross-model agreement,0.865014297787909
summary_004,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,253,553,cold-to-warm consistency,0.8857290490077678
summary_004,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,253,653,cross-model agreement,0.8817517599161068
summary_004,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,253,753,cross-model agreement,0.8796204421178246
summary_004,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,253,853,cold-to-warm consistency,0.9010839175807991
summary_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,353,453,cross-model agreement,0.978574143791851
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,353,553,cross-model agreement,0.981379647033892
summary_004,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,353,653,within-model repeat,0.8897045122192034
summary_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,353,753,cross-model agreement,0.8687442528735195
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,353,853,cross-model agreement,0.8707135436735146
summary_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,453,553,cross-model agreement,0.9784031610707727
summary_004,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,453,653,cross-model agreement,0.8690933726196212
summary_004,gpt-5.4,gpt-5.4,warm,warm,1,2,453,753,within-model repeat,0.8918543374681335
summary_004,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,453,853,cross-model agreement,0.8689351409245605
summary_004,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,553,653,cross-model agreement,0.8707199348805229
summary_004,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,553,753,cross-model agreement,0.8685924603320753
summary_004,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,553,853,within-model repeat,0.8897437857255495
summary_004,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,653,753,cross-model agreement,0.9776849588455967
summary_004,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,653,853,cross-model agreement,0.9805974843334727
summary_004,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,753,853,cross-model agreement,0.9775069563971289
summary_005,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,54,154,cross-model agreement,0.9774943615740223
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,54,254,cross-model agreement,0.9804675301040858
summary_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,54,354,cold-to-warm consistency,0.884475356746034
summary_005,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,54,454,cross-model agreement,0.8635623185125391
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,54,554,cross-model agreement,0.8653635566967127
summary_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,54,654,cold-to-warm consistency,0.899472674213029
summary_005,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,54,754,cross-model agreement,0.877712407153327
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,54,854,cross-model agreement,0.8798680044031375
summary_005,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,154,254,cross-model agreement,0.9773152019419966
summary_005,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,154,354,cross-model agreement,0.8632597712833134
summary_005,gpt-5.4,gpt-5.4,cold,warm,0,1,154,454,cold-to-warm consistency,0.8864442482785232
summary_005,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,154,554,cross-model agreement,0.8631079112950006
summary_005,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,154,654,cross-model agreement,0.8777829937952966
summary_005,gpt-5.4,gpt-5.4,cold,warm,0,2,154,754,cold-to-warm consistency,0.9012314214042014
summary_005,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,154,854,cross-model agreement,0.8776206244263148
summary_005,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,254,354,cross-model agreement,0.8653571778635771
summary_005,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,254,454,cross-model agreement,0.8634040408658357
summary_005,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,254,554,cold-to-warm consistency,0.8845167737531507
summary_005,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,254,654,cross-model agreement,0.8798694934985697
summary_005,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,254,754,cross-model agreement,0.8775515360137361
summary_005,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,254,854,cold-to-warm consistency,0.8995096872337623
summary_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,354,454,cross-model agreement,0.9783905169653843
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,354,554,cross-model agreement,0.9812530104932571
summary_005,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,354,654,within-model repeat,0.8885498709261375
summary_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,354,754,cross-model agreement,0.8671668130354331
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,354,854,cross-model agreement,0.869342149014036
summary_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,454,554,cross-model agreement,0.9782184037992032
summary_005,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,454,654,cross-model agreement,0.8675404925626644
summary_005,gpt-5.4,gpt-5.4,warm,warm,1,2,454,754,within-model repeat,0.8904562210405594
summary_005,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,454,854,cross-model agreement,0.8673800178173807
summary_005,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,554,654,cross-model agreement,0.8693500285139462
summary_005,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,554,754,cross-model agreement,0.8670142657414738
summary_005,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,554,854,within-model repeat,0.8885899748724909
summary_005,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,654,754,cross-model agreement,0.9772887134312169
summary_005,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,654,854,cross-model agreement,0.9802871885837228
summary_005,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,754,854,cross-model agreement,0.9771079378262729
summary_006,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,55,155,cross-model agreement,0.9769402340707894
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,55,255,cross-model agreement,0.9800193997441345
summary_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,55,355,cold-to-warm consistency,0.8810842663547886
summary_006,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,55,455,cross-model agreement,0.8593520940613121
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,55,555,cross-model agreement,0.8614282132887383
summary_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,55,655,cold-to-warm consistency,0.8974996183293484
summary_006,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,55,755,cross-model agreement,0.8751809735780717
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,55,855,cross-model agreement,0.8775131124468432
summary_006,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,155,255,cross-model agreement,0.9767570682824662
summary_006,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,155,355,cross-model agreement,0.8591585068819126
summary_006,gpt-5.4,gpt-5.4,cold,warm,0,1,155,455,cold-to-warm consistency,0.8828521446375714
summary_006,gpt-5.4,gpt-4.1-mini,cold,warm,0,1,155,555,cross-model agreement,0.8590022274607262
summary_006,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,2,155,655,cross-model agreement,0.8751974862898442
summary_006,gpt-5.4,gpt-5.4,cold,warm,0,2,155,755,cold-to-warm consistency,0.8990495435287953
summary_006,gpt-5.4,gpt-4.1-mini,cold,warm,0,2,155,855,cross-model agreement,0.8750329862894304
summary_006,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,1,255,355,cross-model agreement,0.8614233961627114
summary_006,gpt-4.1-mini,gpt-5.4,cold,warm,0,1,255,455,cross-model agreement,0.8591909747847517
summary_006,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,1,255,555,cold-to-warm consistency,0.8811281459646376
summary_006,gpt-4.1-mini,DeepSeek-V4-Flash,cold,warm,0,2,255,655,cross-model agreement,0.8775135234917891
summary_006,gpt-4.1-mini,gpt-5.4,cold,warm,0,2,255,755,cross-model agreement,0.8750168865568184
summary_006,gpt-4.1-mini,gpt-4.1-mini,cold,warm,0,2,255,855,cold-to-warm consistency,0.897538097867983
summary_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,1,355,455,cross-model agreement,0.9776222006762736
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,1,355,555,cross-model agreement,0.9806152830480179
summary_006,DeepSeek-V4-Flash,DeepSeek-V4-Flash,warm,warm,1,2,355,655,within-model repeat,0.8855708008708334
summary_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,1,2,355,755,cross-model agreement,0.8635757029415646
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,1,2,355,855,cross-model agreement,0.8658843429591674
summary_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,1,455,555,cross-model agreement,0.9774443729175575
summary_006,gpt-5.4,DeepSeek-V4-Flash,warm,warm,1,2,455,655,cross-model agreement,0.8637865828292804
summary_006,gpt-5.4,gpt-5.4,warm,warm,1,2,455,755,within-model repeat,0.8872737521635506
summary_006,gpt-5.4,gpt-4.1-mini,warm,warm,1,2,455,855,cross-model agreement,0.8636242275946521
summary_006,gpt-4.1-mini,DeepSeek-V4-Flash,warm,warm,1,2,555,655,cross-model agreement,0.8658895906311118
summary_006,gpt-4.1-mini,gpt-5.4,warm,warm,1,2,555,755,cross-model agreement,0.8634186200401848
summary_006,gpt-4.1-mini,gpt-4.1-mini,warm,warm,1,2,555,855,within-model repeat,0.8856130696209434
summary_006,DeepSeek-V4-Flash,gpt-5.4,warm,warm,2,2,655,755,cross-model agreement,0.976883124610672
summary_006,DeepSeek-V4-Flash,gpt-4.1-mini,warm,warm,2,2,655,855,cross-model agreement,0.9799694852504557
summary_006,gpt-5.4,gpt-4.1-mini,warm,warm,2,2,755,855,cross-model agreement,0.97669951202389
summary_007,DeepSeek-V4-Flash,gpt-5.4,cold,cold,0,0,56,156,cross-model agreement,0.9743753206920532
summary_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,cold,0,0,56,256,cross-model agreement,0.977775516349413
summary_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,1,56,356,cold-to-warm consistency,0.868215952914979
summary_007,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,1,56,456,cross-model agreement,0.8442738473834251
summary_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,1,56,556,cross-model agreement,0.8464291339324183
summary_007,DeepSeek-V4-Flash,DeepSeek-V4-Flash,cold,warm,0,2,56,656,cold-to-warm consistency,0.885543634419727
summary_007,DeepSeek-V4-Flash,gpt-5.4,cold,warm,0,2,56,756,cross-model agreement,0.8607165731646129
summary_007,DeepSeek-V4-Flash,gpt-4.1-mini,cold,warm,0,2,56,856,cross-model agreement,0.8632256139253658
summary_007,gpt-5.4,gpt-4.1-mini,cold,cold,0,0,156,256,cross-model agreement,0.9741721218365801
summary_007,gpt-5.4,DeepSeek-V4-Flash,cold,warm,0,1,156,356,cross-model agreement,0.8440165155307832
